date_of_month,start_time,finsh_time,stage
1,00:00,02:30,7
1,00:00,04:30,8
2,00:00,02:30,7
2,00:00,02:30,8
4,00:00,02:30,7
4,00:00,02:30,8
6,00:00,02:30,7
6,00:00,02:30,8
8,00:00,02:30,7
8,00:00,02:30,8
10,00:00,02:30,7
10,00:00,02:30,8
12,00:00,02:30,7
12,00:00,02:30,8
14,00:00,02:30,7
14,00:00,02:30,8
16,00:00,02:30,7
16,00:00,02:30,8
18,00:00,02:30,7
18,00:00,02:30,8
20,00:00,02:30,7
20,00:00,02:30,8
22,00:00,02:30,7
22,00:00,02:30,8
24,00:00,02:30,7
24,00:00,02:30,8
26,00:00,02:30,7
26,00:00,02:30,8
28,00:00,02:30,7
28,00:00,02:30,8
28,22:00,00:30,8
29,20:00,20:30,8
30,00:00,02:30,7
30,00:00,02:30,8
31,20:00,20:30,8
