date_of_month,start_time,finsh_time,stage
1,14:00,16:30,1
1,14:00,16:30,2
1,14:00,16:30,3
1,22:00,00:30,3
1,06:00,08:30,4
1,14:00,16:30,4
1,22:00,00:30,4
1,06:00,08:30,5
1,14:00,16:30,5
1,20:00,20:30,5
1,22:00,00:30,5
1,04:00,08:30,6
1,14:00,16:30,6
1,20:00,20:30,6
1,22:00,00:30,6
1,04:00,08:30,7
1,14:00,16:30,7
1,20:00,20:30,7
1,22:00,00:30,7
1,04:00,08:30,8
1,12:00,16:30,8
1,20:00,20:30,8
1,22:00,00:30,8
2,12:00,14:30,2
2,04:00,06:30,3
2,12:00,14:30,3
2,04:00,06:30,4
2,12:00,14:30,4
2,20:00,20:30,4
2,04:00,08:30,5
2,12:00,14:30,5
2,20:00,20:30,5
2,04:00,08:30,6
2,12:00,14:30,6
2,20:00,20:30,6
2,22:00,00:30,6
2,04:00,08:30,7
2,12:00,16:30,7
2,20:00,20:30,7
2,22:00,00:30,7
2,04:00,08:30,8
2,12:00,16:30,8
2,20:00,20:30,8
2,22:00,00:30,8
3,14:00,16:30,2
3,06:00,08:30,3
3,14:00,16:30,3
3,06:00,08:30,4
3,14:00,16:30,4
3,22:00,00:30,4
3,04:00,08:30,5
3,14:00,16:30,5
3,22:00,00:30,5
3,04:00,08:30,6
3,14:00,16:30,6
3,20:00,20:30,6
3,22:00,00:30,6
3,04:00,08:30,7
3,12:00,16:30,7
3,20:00,20:30,7
3,22:00,00:30,7
3,04:00,08:30,8
3,12:00,16:30,8
3,20:00,20:30,8
3,22:00,00:30,8
4,20:00,20:30,1
4,04:00,06:30,2
4,20:00,20:30,2
4,04:00,06:30,3
4,12:00,14:30,3
4,20:00,20:30,3
4,04:00,06:30,4
4,12:00,14:30,4
4,20:00,20:30,4
4,04:00,06:30,5
4,12:00,14:30,5
4,20:00,20:30,5
4,04:00,06:30,6
4,12:00,16:30,6
4,20:00,20:30,6
4,04:00,06:30,7
4,12:00,16:30,7
4,20:00,20:30,7
4,22:00,00:30,7
4,04:00,08:30,8
4,12:00,16:30,8
4,20:00,20:30,8
4,22:00,00:30,8
5,22:00,00:30,1
5,06:00,08:30,2
5,22:00,00:30,2
5,06:00,08:30,3
5,14:00,16:30,3
5,22:00,00:30,3
5,06:00,08:30,4
5,14:00,16:30,4
5,22:00,00:30,4
5,06:00,08:30,5
5,14:00,16:30,5
5,22:00,00:30,5
5,06:00,08:30,6
5,12:00,16:30,6
5,22:00,00:30,6
5,06:00,08:30,7
5,12:00,16:30,7
5,20:00,20:30,7
5,22:00,00:30,7
5,04:00,08:30,8
5,12:00,16:30,8
5,20:00,20:30,8
5,22:00,00:30,8
6,04:00,06:30,1
6,04:00,06:30,2
6,20:00,20:30,2
6,04:00,06:30,3
6,20:00,20:30,3
6,04:00,06:30,4
6,12:00,14:30,4
6,20:00,20:30,4
6,04:00,06:30,5
6,12:00,16:30,5
6,20:00,20:30,5
6,04:00,06:30,6
6,12:00,16:30,6
6,20:00,20:30,6
6,04:00,08:30,7
6,12:00,16:30,7
6,20:00,20:30,7
6,04:00,08:30,8
6,12:00,16:30,8
6,20:00,20:30,8
6,22:00,00:30,8
7,06:00,08:30,1
7,06:00,08:30,2
7,22:00,00:30,2
7,06:00,08:30,3
7,22:00,00:30,3
7,06:00,08:30,4
7,14:00,16:30,4
7,22:00,00:30,4
7,06:00,08:30,5
7,12:00,16:30,5
7,22:00,00:30,5
7,06:00,08:30,6
7,12:00,16:30,6
7,22:00,00:30,6
7,04:00,08:30,7
7,12:00,16:30,7
7,22:00,00:30,7
7,04:00,08:30,8
7,12:00,16:30,8
7,20:00,20:30,8
7,22:00,00:30,8
8,02:00,04:30,1
8,02:00,04:30,2
8,18:00,20:30,2
8,02:00,04:30,3
8,18:00,20:30,3
8,02:00,04:30,4
8,10:00,12:30,4
8,18:00,20:30,4
8,02:00,04:30,5
8,08:00,12:30,5
8,18:00,20:30,5
8,02:00,04:30,6
8,08:00,12:30,6
8,18:00,20:30,6
8,02:00,04:30,7
8,08:00,12:30,7
8,18:00,20:30,7
8,02:00,04:30,8
8,08:00,12:30,8
8,16:00,20:30,8
9,00:00,02:30,1
9,00:00,02:30,2
9,16:00,18:30,2
9,00:00,02:30,3
9,16:00,18:30,3
9,00:00,02:30,4
9,08:00,10:30,4
9,16:00,18:30,4
9,00:00,02:30,5
9,08:00,12:30,5
9,16:00,18:30,5
9,00:00,02:30,6
9,08:00,12:30,6
9,16:00,18:30,6
9,00:00,04:30,7
9,08:00,12:30,7
9,16:00,18:30,7
9,00:00,04:30,8
9,08:00,12:30,8
9,16:00,20:30,8
10,18:00,20:30,1
10,02:00,04:30,2
10,18:00,20:30,2
10,02:00,04:30,3
10,10:00,12:30,3
10,18:00,20:30,3
10,02:00,04:30,4
10,10:00,12:30,4
10,18:00,20:30,4
10,02:00,04:30,5
10,10:00,12:30,5
10,18:00,20:30,5
10,02:00,04:30,6
10,08:00,12:30,6
10,18:00,20:30,6
10,02:00,04:30,7
10,08:00,12:30,7
10,16:00,20:30,7
10,00:00,04:30,8
10,08:00,12:30,8
10,16:00,20:30,8
11,16:00,18:30,1
11,00:00,02:30,2
11,16:00,18:30,2
11,00:00,02:30,3
11,08:00,10:30,3
11,16:00,18:30,3
11,00:00,02:30,4
11,08:00,10:30,4
11,16:00,18:30,4
11,00:00,02:30,5
11,08:00,10:30,5
11,16:00,18:30,5
11,00:00,02:30,6
11,08:00,12:30,6
11,16:00,18:30,6
11,00:00,02:30,7
11,08:00,12:30,7
11,16:00,20:30,7
11,00:00,04:30,8
11,08:00,12:30,8
11,16:00,20:30,8
12,10:00,12:30,2
12,02:00,04:30,3
12,10:00,12:30,3
12,02:00,04:30,4
12,10:00,12:30,4
12,18:00,20:30,4
12,00:00,04:30,5
12,10:00,12:30,5
12,18:00,20:30,5
12,00:00,04:30,6
12,10:00,12:30,6
12,16:00,20:30,6
12,00:00,04:30,7
12,08:00,12:30,7
12,16:00,20:30,7
12,00:00,04:30,8
12,08:00,12:30,8
12,16:00,20:30,8
13,08:00,10:30,2
13,00:00,02:30,3
13,08:00,10:30,3
13,00:00,02:30,4
13,08:00,10:30,4
13,16:00,18:30,4
13,00:00,04:30,5
13,08:00,10:30,5
13,16:00,18:30,5
13,00:00,04:30,6
13,08:00,10:30,6
13,16:00,20:30,6
13,00:00,04:30,7
13,08:00,12:30,7
13,16:00,20:30,7
13,00:00,04:30,8
13,08:00,12:30,8
13,16:00,20:30,8
14,10:00,12:30,1
14,10:00,12:30,2
14,10:00,12:30,3
14,18:00,20:30,3
14,02:00,04:30,4
14,10:00,12:30,4
14,18:00,20:30,4
14,02:00,04:30,5
14,10:00,12:30,5
14,16:00,20:30,5
14,00:00,04:30,6
14,10:00,12:30,6
14,16:00,20:30,6
14,00:00,04:30,7
14,10:00,12:30,7
14,16:00,20:30,7
14,00:00,04:30,8
14,08:00,12:30,8
14,16:00,20:30,8
15,08:00,10:30,1
15,08:00,10:30,2
15,08:00,10:30,3
15,16:00,18:30,3
15,00:00,02:30,4
15,08:00,10:30,4
15,16:00,18:30,4
15,00:00,02:30,5
15,08:00,10:30,5
15,16:00,20:30,5
15,00:00,04:30,6
15,08:00,10:30,6
15,16:00,20:30,6
15,00:00,04:30,7
15,08:00,10:30,7
15,16:00,20:30,7
15,00:00,04:30,8
15,08:00,12:30,8
15,16:00,20:30,8
16,14:00,16:30,1
16,14:00,16:30,2
16,14:00,16:30,3
16,22:00,00:30,3
16,06:00,08:30,4
16,14:00,16:30,4
16,22:00,00:30,4
16,06:00,08:30,5
16,14:00,16:30,5
16,20:00,20:30,5
16,22:00,00:30,5
16,04:00,08:30,6
16,14:00,16:30,6
16,20:00,20:30,6
16,22:00,00:30,6
16,04:00,08:30,7
16,14:00,16:30,7
16,20:00,20:30,7
16,22:00,00:30,7
16,04:00,08:30,8
16,12:00,16:30,8
16,20:00,20:30,8
16,22:00,00:30,8
17,12:00,14:30,1
17,12:00,14:30,2
17,12:00,14:30,3
17,20:00,20:30,3
17,04:00,06:30,4
17,12:00,14:30,4
17,20:00,20:30,4
17,04:00,06:30,5
17,12:00,14:30,5
17,20:00,20:30,5
17,22:00,00:30,5
17,04:00,08:30,6
17,12:00,14:30,6
17,20:00,20:30,6
17,22:00,00:30,6
17,04:00,08:30,7
17,12:00,14:30,7
17,20:00,20:30,7
17,22:00,00:30,7
17,04:00,08:30,8
17,12:00,16:30,8
17,20:00,20:30,8
17,22:00,00:30,8
18,14:00,16:30,2
18,06:00,08:30,3
18,14:00,16:30,3
18,06:00,08:30,4
18,14:00,16:30,4
18,22:00,00:30,4
18,04:00,08:30,5
18,14:00,16:30,5
18,22:00,00:30,5
18,04:00,08:30,6
18,14:00,16:30,6
18,20:00,20:30,6
18,22:00,00:30,6
