date_of_month,start_time,finsh_time,stage
1,09:00,12:00,1
3,18:00,21:00,1
6,03:00,06:00,1
8,12:00,15:00,1
10,21:00,00:00,1
13,06:00,09:00,1
15,15:00,18:00,1
18,00:00,03:00,1
20,09:00,12:00,1
22,18:00,21:00,1
25,03:00,06:00,1
27,12:00,15:00,1
29,21:00,00:00,1
1,09:00,12:00,2
3,03:00,06:00,2
3,18:00,21:00,2
5,12:00,15:00,2
6,03:00,06:00,2
7,21:00,00:00,2
8,12:00,15:00,2
10,06:00,09:00,2
10,21:00,00:00,2
12,15:00,18:00,2
13,06:00,09:00,2
15,00:00,03:00,2
15,15:00,18:00,2
17,09:00,12:00,2
18,00:00,03:00,2
19,18:00,21:00,2
20,09:00,12:00,2
22,03:00,06:00,2
22,18:00,21:00,2
24,12:00,15:00,2
25,03:00,06:00,2
26,21:00,00:00,2
27,12:00,15:00,2
29,06:00,09:00,2
29,21:00,00:00,2
31,15:00,18:00,2
1,09:00,12:00,3
2,12:00,15:00,3
3,03:00,06:00,3
3,18:00,21:00,3
4,21:00,00:00,3
5,12:00,15:00,3
6,03:00,06:00,3
7,06:00,09:00,3
7,21:00,00:00,3
8,12:00,15:00,3
9,15:00,18:00,3
10,06:00,09:00,3
10,21:00,00:00,3
12,00:00,03:00,3
12,15:00,18:00,3
13,06:00,09:00,3
14,09:00,12:00,3
15,00:00,03:00,3
15,15:00,18:00,3
16,18:00,21:00,3
17,09:00,12:00,3
18,00:00,03:00,3
19,03:00,06:00,3
19,18:00,21:00,3
20,09:00,12:00,3
21,12:00,15:00,3
22,03:00,06:00,3
22,18:00,21:00,3
23,21:00,00:00,3
24,12:00,15:00,3
25,03:00,06:00,3
26,06:00,09:00,3
26,21:00,00:00,3
27,12:00,15:00,3
28,15:00,18:00,3
29,06:00,09:00,3
29,21:00,00:00,3
31,00:00,03:00,3
31,15:00,18:00,3
1,09:00,12:00,4
1,21:00,00:00,4
2,12:00,15:00,4
3,03:00,06:00,4
3,18:00,21:00,4
4,06:00,09:00,4
4,21:00,00:00,4
5,12:00,15:00,4
6,03:00,06:00,4
6,15:00,18:00,4
7,06:00,09:00,4
7,21:00,00:00,4
8,12:00,15:00,4
9,00:00,03:00,4
9,15:00,18:00,4
10,06:00,09:00,4
10,21:00,00:00,4
11,09:00,12:00,4
12,00:00,03:00,4
12,15:00,18:00,4
13,06:00,09:00,4
13,18:00,21:00,4
14,09:00,12:00,4
15,00:00,03:00,4
15,15:00,18:00,4
16,03:00,06:00,4
16,18:00,21:00,4
17,09:00,12:00,4
18,00:00,03:00,4
18,12:00,15:00,4
19,03:00,06:00,4
19,18:00,21:00,4
20,09:00,12:00,4
20,21:00,00:00,4
21,12:00,15:00,4
22,03:00,06:00,4
22,18:00,21:00,4
23,06:00,09:00,4
23,21:00,00:00,4
24,12:00,15:00,4
25,03:00,06:00,4
25,15:00,18:00,4
26,06:00,09:00,4
26,21:00,00:00,4
27,12:00,15:00,4
28,00:00,03:00,4
28,15:00,18:00,4
29,06:00,09:00,4
29,21:00,00:00,4
30,09:00,12:00,4
31,00:00,03:00,4
31,15:00,18:00,4
1,09:00,12:00,5
1,17:00,20:00,5
1,21:00,00:00,5
2,12:00,15:00,5
3,03:00,06:00,5
3,18:00,21:00,5
4,02:00,05:00,5
4,06:00,09:00,5
4,21:00,00:00,5
5,12:00,15:00,5
6,03:00,06:00,5
6,11:00,14:00,5
6,15:00,18:00,5
7,06:00,09:00,5
7,21:00,00:00,5
8,12:00,15:00,5
8,20:00,23:00,5
9,00:00,03:00,5
9,15:00,18:00,5
10,06:00,09:00,5
10,21:00,00:00,5
11,05:00,08:00,5
11,09:00,12:00,5
12,00:00,03:00,5
12,15:00,18:00,5
13,06:00,09:00,5
13,14:00,17:00,5
13,18:00,21:00,5
14,09:00,12:00,5
15,00:00,03:00,5
15,15:00,18:00,5
15,23:00,02:00,5
16,03:00,06:00,5
16,18:00,21:00,5
17,09:00,12:00,5
18,00:00,03:00,5
18,08:00,11:00,5
18,12:00,15:00,5
19,03:00,06:00,5
19,18:00,21:00,5
20,09:00,12:00,5
20,17:00,20:00,5
20,21:00,00:00,5
21,12:00,15:00,5
22,03:00,06:00,5
22,18:00,21:00,5
23,02:00,05:00,5
23,06:00,09:00,5
23,21:00,00:00,5
24,12:00,15:00,5
25,03:00,06:00,5
25,11:00,14:00,5
25,15:00,18:00,5
26,06:00,09:00,5
26,21:00,00:00,5
27,12:00,15:00,5
27,20:00,23:00,5
28,00:00,03:00,5
28,15:00,18:00,5
29,06:00,09:00,5
29,21:00,00:00,5
30,05:00,08:00,5
30,09:00,12:00,5
31,00:00,03:00,5
31,15:00,18:00,5
1,02:00,05:00,6
1,09:00,12:00,6
1,17:00,20:00,6
1,21:00,00:00,6
2,12:00,15:00,6
3,03:00,06:00,6
3,11:00,14:00,6
3,18:00,21:00,6
4,02:00,05:00,6
4,06:00,09:00,6
4,21:00,00:00,6
5,12:00,15:00,6
5,20:00,23:00,6
6,03:00,06:00,6
6,11:00,14:00,6
6,15:00,18:00,6
7,06:00,09:00,6
7,21:00,00:00,6
8,05:00,08:00,6
8,12:00,15:00,6
8,20:00,23:00,6
9,00:00,03:00,6
9,15:00,18:00,6
10,06:00,09:00,6
10,14:00,17:00,6
10,21:00,00:00,6
11,05:00,08:00,6
11,09:00,12:00,6
12,00:00,03:00,6
12,15:00,18:00,6
12,23:00,02:00,6
13,06:00,09:00,6
13,14:00,17:00,6
13,18:00,21:00,6
14,09:00,12:00,6
15,00:00,03:00,6
15,08:00,11:00,6
15,15:00,18:00,6
15,23:00,02:00,6
16,03:00,06:00,6
16,18:00,21:00,6
17,09:00,12:00,6
17,17:00,20:00,6
18,00:00,03:00,6
18,08:00,11:00,6
18,12:00,15:00,6
19,03:00,06:00,6
19,18:00,21:00,6
20,02:00,05:00,6
20,09:00,12:00,6
20,17:00,20:00,6
20,21:00,00:00,6
21,12:00,15:00,6
22,03:00,06:00,6
22,11:00,14:00,6
22,18:00,21:00,6
23,02:00,05:00,6
23,06:00,09:00,6
23,21:00,00:00,6
24,12:00,15:00,6
24,20:00,23:00,6
25,03:00,06:00,6
25,11:00,14:00,6
25,15:00,18:00,6
26,06:00,09:00,6
26,21:00,00:00,6
27,05:00,08:00,6
27,12:00,15:00,6
27,20:00,23:00,6
28,00:00,03:00,6
28,15:00,18:00,6
29,06:00,09:00,6
29,14:00,17:00,6
29,21:00,00:00,6
30,05:00,08:00,6
30,09:00,12:00,6
31,00:00,03:00,6
31,15:00,18:00,6
31,23:00,02:00,6
1,02:00,05:00,7
1,09:00,12:00,7
1,17:00,20:00,7
1,21:00,00:00,7
2,12:00,15:00,7
2,20:00,23:00,7
3,03:00,06:00,7
3,11:00,14:00,7
3,18:00,21:00,7
4,02:00,05:00,7
4,06:00,09:00,7
4,21:00,00:00,7
5,05:00,08:00,7
5,12:00,15:00,7
5,20:00,23:00,7
6,03:00,06:00,7
6,11:00,14:00,7
6,15:00,18:00,7
7,06:00,09:00,7
7,14:00,17:00,7
7,21:00,00:00,7
8,05:00,08:00,7
8,12:00,15:00,7
8,20:00,23:00,7
9,00:00,03:00,7
9,15:00,18:00,7
9,23:00,02:00,7
10,06:00,09:00,7
10,14:00,17:00,7
10,21:00,00:00,7
11,05:00,08:00,7
11,09:00,12:00,7
12,00:00,03:00,7
12,08:00,11:00,7
12,15:00,18:00,7
12,23:00,02:00,7
13,06:00,09:00,7
13,14:00,17:00,7
13,18:00,21:00,7
14,09:00,12:00,7
14,17:00,20:00,7
15,00:00,03:00,7
15,08:00,11:00,7
15,15:00,18:00,7
15,23:00,02:00,7
16,03:00,06:00,7
16,18:00,21:00,7
17,02:00,05:00,7
17,09:00,12:00,7
17,17:00,20:00,7
18,00:00,03:00,7
18,08:00,11:00,7
18,12:00,15:00,7
19,03:00,06:00,7
19,11:00,14:00,7
19,18:00,21:00,7
20,02:00,05:00,7
20,09:00,12:00,7
20,17:00,20:00,7
20,21:00,00:00,7
21,12:00,15:00,7
21,20:00,23:00,7
22,03:00,06:00,7
22,11:00,14:00,7
22,18:00,21:00,7
23,02:00,05:00,7
23,06:00,09:00,7
23,21:00,00:00,7
24,05:00,08:00,7
24,12:00,15:00,7
24,20:00,23:00,7
25,03:00,06:00,7
25,11:00,14:00,7
25,15:00,18:00,7
26,06:00,09:00,7
26,14:00,17:00,7
26,21:00,00:00,7
27,05:00,08:00,7
27,12:00,15:00,7
27,20:00,23:00,7
28,00:00,03:00,7
28,15:00,18:00,7
28,23:00,02:00,7
29,06:00,09:00,7
29,14:00,17:00,7
29,21:00,00:00,7
30,05:00,08:00,7
30,09:00,12:00,7
31,00:00,03:00,7
31,08:00,11:00,7
31,15:00,18:00,7
31,23:00,02:00,7
1,02:00,05:00,8
1,09:00,12:00,8
1,17:00,20:00,8
1,21:00,00:00,8
2,05:00,08:00,8
2,12:00,15:00,8
2,20:00,23:00,8
3,03:00,06:00,8
3,11:00,14:00,8
3,18:00,21:00,8
4,02:00,05:00,8
4,06:00,09:00,8
4,14:00,17:00,8
4,21:00,00:00,8
5,05:00,08:00,8
5,12:00,15:00,8
5,20:00,23:00,8
6,03:00,06:00,8
6,11:00,14:00,8
6,15:00,18:00,8
6,23:00,02:00,8
7,06:00,09:00,8
7,14:00,17:00,8
7,21:00,00:00,8
8,05:00,08:00,8
8,12:00,15:00,8
8,20:00,23:00,8
9,00:00,03:00,8
9,08:00,11:00,8
9,15:00,18:00,8
9,23:00,02:00,8
10,06:00,09:00,8
10,14:00,17:00,8
10,21:00,00:00,8
11,05:00,08:00,8
11,09:00,12:00,8
11,17:00,20:00,8
12,00:00,03:00,8
12,08:00,11:00,8
12,15:00,18:00,8
12,23:00,02:00,8
13,06:00,09:00,8
13,14:00,17:00,8
13,18:00,21:00,8
14,02:00,05:00,8
14,09:00,12:00,8
14,17:00,20:00,8
15,00:00,03:00,8
15,08:00,11:00,8
15,15:00,18:00,8
15,23:00,02:00,8
16,03:00,06:00,8
16,11:00,14:00,8
16,18:00,21:00,8
17,02:00,05:00,8
17,09:00,12:00,8
17,17:00,20:00,8
18,00:00,03:00,8
18,08:00,11:00,8
18,12:00,15:00,8
18,20:00,23:00,8
19,03:00,06:00,8
19,11:00,14:00,8
19,18:00,21:00,8
20,02:00,05:00,8
