date_of_month,start_time,finsh_time,stage
1,06:00,09:00,1
3,15:00,18:00,1
6,00:00,03:00,1
8,09:00,12:00,1
10,18:00,21:00,1
13,03:00,06:00,1
15,12:00,15:00,1
17,21:00,00:00,1
20,06:00,09:00,1
22,15:00,18:00,1
25,00:00,03:00,1
27,09:00,12:00,1
29,18:00,21:00,1
1,06:00,09:00,2
3,00:00,03:00,2
3,15:00,18:00,2
5,09:00,12:00,2
6,00:00,03:00,2
7,18:00,21:00,2
8,09:00,12:00,2
10,03:00,06:00,2
10,18:00,21:00,2
12,12:00,15:00,2
13,03:00,06:00,2
14,21:00,00:00,2
15,12:00,15:00,2
17,06:00,09:00,2
17,21:00,00:00,2
19,15:00,18:00,2
20,06:00,09:00,2
22,00:00,03:00,2
22,15:00,18:00,2
24,09:00,12:00,2
25,00:00,03:00,2
26,18:00,21:00,2
27,09:00,12:00,2
29,03:00,06:00,2
29,18:00,21:00,2
31,12:00,15:00,2
1,06:00,09:00,3
2,09:00,12:00,3
3,00:00,03:00,3
3,15:00,18:00,3
4,18:00,21:00,3
5,09:00,12:00,3
6,00:00,03:00,3
7,03:00,06:00,3
7,18:00,21:00,3
8,09:00,12:00,3
9,12:00,15:00,3
10,03:00,06:00,3
10,18:00,21:00,3
11,21:00,00:00,3
12,12:00,15:00,3
13,03:00,06:00,3
14,06:00,09:00,3
14,21:00,00:00,3
15,12:00,15:00,3
16,15:00,18:00,3
17,06:00,09:00,3
17,21:00,00:00,3
19,00:00,03:00,3
19,15:00,18:00,3
20,06:00,09:00,3
21,09:00,12:00,3
22,00:00,03:00,3
22,15:00,18:00,3
23,18:00,21:00,3
24,09:00,12:00,3
25,00:00,03:00,3
26,03:00,06:00,3
26,18:00,21:00,3
27,09:00,12:00,3
28,12:00,15:00,3
29,03:00,06:00,3
29,18:00,21:00,3
30,21:00,00:00,3
31,12:00,15:00,3
1,06:00,09:00,4
1,18:00,21:00,4
2,09:00,12:00,4
3,00:00,03:00,4
3,15:00,18:00,4
4,03:00,06:00,4
4,18:00,21:00,4
5,09:00,12:00,4
6,00:00,03:00,4
6,12:00,15:00,4
7,03:00,06:00,4
7,18:00,21:00,4
8,09:00,12:00,4
8,21:00,00:00,4
9,12:00,15:00,4
10,03:00,06:00,4
10,18:00,21:00,4
11,06:00,09:00,4
11,21:00,00:00,4
12,12:00,15:00,4
13,03:00,06:00,4
13,15:00,18:00,4
14,06:00,09:00,4
14,21:00,00:00,4
15,12:00,15:00,4
16,00:00,03:00,4
16,15:00,18:00,4
17,06:00,09:00,4
17,21:00,00:00,4
18,09:00,12:00,4
19,00:00,03:00,4
19,15:00,18:00,4
20,06:00,09:00,4
20,18:00,21:00,4
21,09:00,12:00,4
22,00:00,03:00,4
22,15:00,18:00,4
23,03:00,06:00,4
23,18:00,21:00,4
24,09:00,12:00,4
25,00:00,03:00,4
25,12:00,15:00,4
26,03:00,06:00,4
26,18:00,21:00,4
27,09:00,12:00,4
27,21:00,00:00,4
28,12:00,15:00,4
29,03:00,06:00,4
29,18:00,21:00,4
30,06:00,09:00,4
30,21:00,00:00,4
31,12:00,15:00,4
1,06:00,09:00,5
1,14:00,17:00,5
1,18:00,21:00,5
2,09:00,12:00,5
3,00:00,03:00,5
3,15:00,18:00,5
3,23:00,02:00,5
4,03:00,06:00,5
4,18:00,21:00,5
5,09:00,12:00,5
6,00:00,03:00,5
6,08:00,11:00,5
6,12:00,15:00,5
7,03:00,06:00,5
7,18:00,21:00,5
8,09:00,12:00,5
8,17:00,20:00,5
8,21:00,00:00,5
9,12:00,15:00,5
10,03:00,06:00,5
10,18:00,21:00,5
11,02:00,05:00,5
11,06:00,09:00,5
11,21:00,00:00,5
12,12:00,15:00,5
13,03:00,06:00,5
13,11:00,14:00,5
13,15:00,18:00,5
14,06:00,09:00,5
14,21:00,00:00,5
15,12:00,15:00,5
15,20:00,23:00,5
16,00:00,03:00,5
16,15:00,18:00,5
17,06:00,09:00,5
17,21:00,00:00,5
18,05:00,08:00,5
18,09:00,12:00,5
19,00:00,03:00,5
19,15:00,18:00,5
20,06:00,09:00,5
20,14:00,17:00,5
20,18:00,21:00,5
21,09:00,12:00,5
22,00:00,03:00,5
22,15:00,18:00,5
22,23:00,02:00,5
23,03:00,06:00,5
23,18:00,21:00,5
24,09:00,12:00,5
25,00:00,03:00,5
25,08:00,11:00,5
25,12:00,15:00,5
26,03:00,06:00,5
26,18:00,21:00,5
27,09:00,12:00,5
27,17:00,20:00,5
27,21:00,00:00,5
