date_of_month,start_time,finsh_time,stage
3,06:00,09:00,1
5,15:00,18:00,1
8,00:00,03:00,1
10,09:00,12:00,1
12,18:00,21:00,1
15,03:00,06:00,1
17,12:00,15:00,1
19,21:00,00:00,1
22,06:00,09:00,1
24,15:00,18:00,1
27,00:00,03:00,1
29,09:00,12:00,1
31,18:00,21:00,1
2,15:00,18:00,2
3,06:00,09:00,2
5,00:00,03:00,2
5,15:00,18:00,2
7,09:00,12:00,2
8,00:00,03:00,2
9,18:00,21:00,2
10,09:00,12:00,2
12,03:00,06:00,2
12,18:00,21:00,2
14,12:00,15:00,2
15,03:00,06:00,2
16,21:00,00:00,2
17,12:00,15:00,2
19,06:00,09:00,2
19,21:00,00:00,2
21,15:00,18:00,2
22,06:00,09:00,2
24,00:00,03:00,2
24,15:00,18:00,2
26,09:00,12:00,2
27,00:00,03:00,2
28,18:00,21:00,2
29,09:00,12:00,2
31,03:00,06:00,2
31,18:00,21:00,2
2,00:00,03:00,3
2,15:00,18:00,3
3,06:00,09:00,3
4,09:00,12:00,3
5,00:00,03:00,3
5,15:00,18:00,3
6,18:00,21:00,3
7,09:00,12:00,3
8,00:00,03:00,3
9,03:00,06:00,3
9,18:00,21:00,3
10,09:00,12:00,3
11,12:00,15:00,3
12,03:00,06:00,3
12,18:00,21:00,3
13,21:00,00:00,3
14,12:00,15:00,3
15,03:00,06:00,3
16,06:00,09:00,3
16,21:00,00:00,3
17,12:00,15:00,3
18,15:00,18:00,3
19,06:00,09:00,3
19,21:00,00:00,3
21,00:00,03:00,3
21,15:00,18:00,3
22,06:00,09:00,3
23,09:00,12:00,3
24,00:00,03:00,3
24,15:00,18:00,3
25,18:00,21:00,3
26,09:00,12:00,3
27,00:00,03:00,3
28,03:00,06:00,3
28,18:00,21:00,3
29,09:00,12:00,3
30,12:00,15:00,3
31,03:00,06:00,3
31,18:00,21:00,3
1,09:00,12:00,4
2,00:00,03:00,4
2,15:00,18:00,4
3,06:00,09:00,4
3,18:00,21:00,4
4,09:00,12:00,4
5,00:00,03:00,4
5,15:00,18:00,4
6,03:00,06:00,4
6,18:00,21:00,4
7,09:00,12:00,4
8,00:00,03:00,4
8,12:00,15:00,4
9,03:00,06:00,4
9,18:00,21:00,4
10,09:00,12:00,4
10,21:00,00:00,4
11,12:00,15:00,4
12,03:00,06:00,4
12,18:00,21:00,4
13,06:00,09:00,4
13,21:00,00:00,4
14,12:00,15:00,4
15,03:00,06:00,4
15,15:00,18:00,4
16,06:00,09:00,4
16,21:00,00:00,4
17,12:00,15:00,4
18,00:00,03:00,4
