date_of_month,start_time,finsh_time,stage
1,00:00,03:00,1
3,09:00,12:00,1
5,18:00,21:00,1
8,03:00,06:00,1
10,12:00,15:00,1
12,21:00,00:00,1
15,06:00,09:00,1
17,15:00,18:00,1
20,00:00,03:00,1
22,09:00,12:00,1
24,18:00,21:00,1
27,03:00,06:00,1
29,12:00,15:00,1
31,21:00,00:00,1
1,00:00,03:00,2
2,18:00,21:00,2
3,09:00,12:00,2
5,03:00,06:00,2
5,18:00,21:00,2
7,12:00,15:00,2
8,03:00,06:00,2
9,21:00,00:00,2
10,12:00,15:00,2
12,06:00,09:00,2
12,21:00,00:00,2
14,15:00,18:00,2
15,06:00,09:00,2
17,00:00,03:00,2
17,15:00,18:00,2
19,09:00,12:00,2
20,00:00,03:00,2
21,18:00,21:00,2
22,09:00,12:00,2
24,03:00,06:00,2
24,18:00,21:00,2
26,12:00,15:00,2
27,03:00,06:00,2
28,21:00,00:00,2
29,12:00,15:00,2
31,06:00,09:00,2
31,21:00,00:00,2
1,00:00,03:00,3
2,03:00,06:00,3
2,18:00,21:00,3
3,09:00,12:00,3
4,12:00,15:00,3
5,03:00,06:00,3
5,18:00,21:00,3
6,21:00,00:00,3
7,12:00,15:00,3
8,03:00,06:00,3
9,06:00,09:00,3
9,21:00,00:00,3
10,12:00,15:00,3
11,15:00,18:00,3
12,06:00,09:00,3
12,21:00,00:00,3
14,00:00,03:00,3
14,15:00,18:00,3
15,06:00,09:00,3
16,09:00,12:00,3
17,00:00,03:00,3
17,15:00,18:00,3
18,18:00,21:00,3
19,09:00,12:00,3
20,00:00,03:00,3
21,03:00,06:00,3
21,18:00,21:00,3
22,09:00,12:00,3
23,12:00,15:00,3
24,03:00,06:00,3
24,18:00,21:00,3
25,21:00,00:00,3
26,12:00,15:00,3
27,03:00,06:00,3
28,06:00,09:00,3
28,21:00,00:00,3
29,12:00,15:00,3
30,15:00,18:00,3
31,06:00,09:00,3
31,21:00,00:00,3
1,00:00,03:00,4
1,12:00,15:00,4
2,03:00,06:00,4
2,18:00,21:00,4
3,09:00,12:00,4
3,21:00,00:00,4
4,12:00,15:00,4
5,03:00,06:00,4
5,18:00,21:00,4
6,06:00,09:00,4
6,21:00,00:00,4
7,12:00,15:00,4
8,03:00,06:00,4
8,15:00,18:00,4
9,06:00,09:00,4
9,21:00,00:00,4
10,12:00,15:00,4
11,00:00,03:00,4
11,15:00,18:00,4
12,06:00,09:00,4
12,21:00,00:00,4
13,09:00,12:00,4
14,00:00,03:00,4
14,15:00,18:00,4
15,06:00,09:00,4
15,18:00,21:00,4
16,09:00,12:00,4
17,00:00,03:00,4
17,15:00,18:00,4
18,03:00,06:00,4
18,18:00,21:00,4
19,09:00,12:00,4
20,00:00,03:00,4
20,12:00,15:00,4
21,03:00,06:00,4
21,18:00,21:00,4
22,09:00,12:00,4
22,21:00,00:00,4
23,12:00,15:00,4
24,03:00,06:00,4
24,18:00,21:00,4
25,06:00,09:00,4
25,21:00,00:00,4
26,12:00,15:00,4
27,03:00,06:00,4
27,15:00,18:00,4
28,06:00,09:00,4
28,21:00,00:00,4
29,12:00,15:00,4
30,00:00,03:00,4
30,15:00,18:00,4
31,06:00,09:00,4
31,21:00,00:00,4
1,08:00,11:00,5
3,17:00,20:00,5
6,02:00,05:00,5
8,11:00,14:00,5
10,20:00,23:00,5
13,05:00,08:00,5
15,14:00,17:00,5
17,23:00,02:00,5
20,08:00,11:00,5
22,17:00,20:00,5
25,02:00,05:00,5
27,11:00,14:00,5
29,20:00,23:00,5
1,08:00,11:00,6
3,02:00,05:00,6
3,17:00,20:00,6
5,11:00,14:00,6
6,02:00,05:00,6
7,20:00,23:00,6
8,11:00,14:00,6
10,05:00,08:00,6
10,20:00,23:00,6
12,14:00,17:00,6
13,05:00,08:00,6
14,23:00,02:00,6
15,14:00,17:00,6
17,08:00,11:00,6
17,23:00,02:00,6
19,17:00,20:00,6
20,08:00,11:00,6
22,02:00,05:00,6
22,17:00,20:00,6
24,11:00,14:00,6
25,02:00,05:00,6
26,20:00,23:00,6
27,11:00,14:00,6
29,05:00,08:00,6
29,20:00,23:00,6
31,14:00,17:00,6
1,08:00,11:00,7
2,11:00,14:00,7
3,02:00,05:00,7
3,17:00,20:00,7
4,20:00,23:00,7
5,11:00,14:00,7
6,02:00,05:00,7
7,05:00,08:00,7
7,20:00,23:00,7
8,11:00,14:00,7
9,14:00,17:00,7
10,05:00,08:00,7
10,20:00,23:00,7
11,23:00,02:00,7
12,14:00,17:00,7
13,05:00,08:00,7
14,08:00,11:00,7
14,23:00,02:00,7
15,14:00,17:00,7
16,17:00,20:00,7
17,08:00,11:00,7
17,23:00,02:00,7
19,02:00,05:00,7
19,17:00,20:00,7
20,08:00,11:00,7
21,11:00,14:00,7
22,02:00,05:00,7
22,17:00,20:00,7
23,20:00,23:00,7
24,11:00,14:00,7
25,02:00,05:00,7
26,05:00,08:00,7
26,20:00,23:00,7
27,11:00,14:00,7
28,14:00,17:00,7
29,05:00,08:00,7
29,20:00,23:00,7
